時間,Group1_Production_産業機械_#06,Group2_Production_産業機械_#09,Group3_Production_産業機械_#01,Group3_Production_産業機械_#03,Group3_Production_産業機械_#12,Group3_Production_産業機械_#14,Group3_Production_産業機械_#15,Group4_Production_産業機械_#04,Group4_Production_産業機械_#10,Group5_Production_製造機械_#02,Group5_Production_製造機械_#08,Group5_Production_製造機械_#13,Group6_Production_産業機械_#05,Group6_Production_産業機械_#07,Group6_Production_産業機械_#11,Group7_Production_産業機械_#16,
00:39,30.2,13.8,292.2,323,341.8,374,335.8,393.40000000000003,422.20000000000005,49.6,98.8,64,84.6,36,102,19.400000000000002,
00:40,26,12.6,280.2,316.40000000000003,343,382.6,328.4,388.6,433.2,50.6,94.39999999999999,66.4,87.6,53,95.6,19.400000000000002,
00:41,31,14.799999999999999,292,330,340.4,381.59999999999997,337.59999999999997,390,424.2,49.8,99.8,65.2,85,35.4,100.4,19.400000000000002,
00:42,30.2,13.8,289.2,318.2,346,379.8,337,396,423.80000000000007,48.8,97.6,64.4,88.2,43.6,96.2,19.8,
00:43,22.2,11.200000000000001,225.99999999999997,272.8,267,321.8,258.40000000000003,306.8,342.8,41.4,85,56.00000000000001,67.4,37.4,87.2,14.000000000000002,
00:44,16.400000000000002,0,13,14.799999999999999,0,75.8,0,0,0,0.6,0,12.6,0,0.4,29.2,0,
00:45,16.8,0.8,12.6,14.399999999999999,0,76.8,0,0,0,1,0,13,0,0.6,28.4,0,
00:46,16,0,12.2,13.4,0,75.8,0,0,0,0.6,0,12.8,0,1.4000000000000001,28.599999999999998,0,
00:47,16.400000000000002,0.6,12.6,14.000000000000002,0.2,76,0,0,0,0.8,0,12.4,0,1,28.4,0,
00:48,16.6,1.2,12.2,14.399999999999999,0.2,77.2,0,0,0,1.2,0,12.6,0,0.4,27.800000000000004,0,
00:49,16,0,12.6,13.600000000000001,0,75.8,0,0,0,0.6,0,12.4,0,1.6,28.999999999999996,0,
00:50,16,0.2,12.8,14.000000000000002,0,76,0,0,0,0.6,0,12.4,0,1.4000000000000001,28.999999999999996,0,
00:51,16.6,0.8,12.8,14.799999999999999,0.2,76.6,0,0,0,1,0,12.6,0,0.2,28.199999999999996,0,
00:52,16.400000000000002,1,12.4,14.6,0.2,77,0,0,0,1,0,12.4,0,0.2,27.800000000000004,0,
00:53,16.6,1,12.6,15,0.2,77,0,0,0,1.2,0,12.6,0,0,28.000000000000004,0,
00:54,16.6,1,12.6,15,0.2,77,0,0,0,1,0,12.2,0.4,0.2,28.199999999999996,0,
00:55,16,0.2,12.6,13.600000000000001,0,75.6,0,0,0,0.6,0,12.4,0,1.4000000000000001,28.999999999999996,0,
00:56,16.6,0.6,12.2,14.399999999999999,0,76.4,0,0,0,0.8,0,12.8,0,0.8,28.199999999999996,0,
00:57,16.400000000000002,0.6,12.6,13.8,0.2,75.8,0,0,0,0.8,0,12.6,0,1,28.599999999999998,0,
00:58,16.2,0.2,12.4,14.2,0,75.8,0,0,0,0.6,0,12.4,0,1,28.4,0,
00:59,16,0,12.4,13.4,0,76,0,0,0,0.4,0,12.4,0,1.4000000000000001,28.599999999999998,0,
01:00,16,0.2,12.8,12.8,0,75.6,0,0,0,0.6,0,12.2,0,1.6,28.999999999999996,0,
01:01,16.400000000000002,1.2,12.8,14.399999999999999,0.2,77.60000000000001,0,0,0,1,0,12,0,0.4,28.599999999999998,0,
01:02,16,0.4,13,14.000000000000002,0.2,75.8,0,0,0,0.8,0,11.799999999999999,0,1.2,28.799999999999997,0,
01:03,15.8,0,12.6,13.600000000000001,0,75.4,0,0,0,0.6,0,12.2,0,1.6,28.999999999999996,0,
01:04,16.2,0.8,12.8,13.8,0.4,76.6,0,0,0,1,0,12,0,0.8,28.799999999999997,0,
01:05,15.8,0.4,12.6,13.600000000000001,0,76,0,0,0,0.6,0,12,0,1.2,28.799999999999997,0,
01:06,16.2,1,13,14.399999999999999,0.4,76.2,0,0,0,1,0,11.600000000000001,0,0.6,28.799999999999997,0,
01:07,16,0.4,12.6,13.600000000000001,0.2,76.2,0,0,0,0.6,0,12.4,0,1,28.599999999999998,0,
01:08,15.8,0,12.2,13.200000000000001,0,76,0,0,0,0.4,0,12.4,0,1.6,28.599999999999998,0,
01:09,16.400000000000002,0.8,13.200000000000001,14.6,0.4,76.6,0,0,0,1,0,12,0,0.6,28.799999999999997,0,
01:10,16.2,1,13.200000000000001,14.2,0.6,76.6,0,0,0,1,0,11.799999999999999,0,0.8,28.799999999999997,0,
01:11,16.2,0.6,13.200000000000001,13.200000000000001,0.4,74.8,0,0,0,0.8,0,12,0,2.4,29.2,0,
01:12,15.8,0,12.6,13.200000000000001,0,75.6,0,0,0,0.4,0,12.2,0,1.7999999999999998,28.999999999999996,0,
01:13,16.8,0.8,12.2,14.399999999999999,0,77,0,0,0,1,0,12.8,0,0.4,28.000000000000004,0,
01:14,16.6,1.2,12.4,14.399999999999999,0.2,77.2,0,0,0,1.2,0,12.6,0,0,28.000000000000004,0,
01:15,16.400000000000002,0.6,12.8,14.399999999999999,0,76.2,0,0,0,1,0,12.6,0,0.6,28.599999999999998,0,
01:16,15.8,0,12.8,14.000000000000002,0,75.8,0,0,0,0.6,0,12,0.8,1,28.999999999999996,0,
01:17,16.6,1.2,12.4,14.399999999999999,0,77.2,0,0,0,1.2,0,12.8,0,0.6,28.199999999999996,0,
01:18,17,1,12.4,14.6,0,77,0,0,0,1,0,13,0,0,28.000000000000004,0,
01:19,16.6,0.2,12.4,14.6,0,76,0,0,0,0.6,0,13,0,0.6,28.599999999999998,0,
01:20,16.400000000000002,0.8,12,14.2,0,77,0,0,0,0.8,0,12.8,0,0.4,27.800000000000004,0,
01:21,16.2,0.4,12.8,14.000000000000002,0,76,0,0,0,0.6,0,12.2,0,1.2,28.999999999999996,0,
01:22,16.6,1,12.4,14.2,0,76.8,0,0,0,1,0,12.6,0,0,27.6,0,
01:23,16.400000000000002,0.2,12.4,14.2,0,76,0,0,0,0.6,0,12.8,0,0.6,28.4,0,
01:24,16,0,12.4,13.8,0,75.6,0,0,0,0.6,0,12.6,0,1.6,28.999999999999996,0,
01:25,16,0.2,12.6,13.600000000000001,0,76.2,0,0,0,0.6,0,12.4,0,1.6,28.999999999999996,0,
01:26,16.6,1.2,12.6,14.6,0.4,77,0,0,0,1.2,0,12.2,0,0.2,28.199999999999996,0,
01:27,16.400000000000002,1,12.8,14.6,0.2,76.8,0,0,0,1,0,12.2,0,0.2,28.599999999999998,0,
01:28,16.2,0.2,12.6,14.000000000000002,0,76,0,0,0,0.6,0,12.6,0,1,28.4,0,
01:29,16,1.2,13,14.6,0.4,77,0,0,0,1,0,11.600000000000001,0,0.2,28.799999999999997,0,
01:30,16.2,0.8,12.6,14.6,0,77,0,0,0,0.8,0,12.2,0,0.4,28.4,0,
01:31,16.6,0.4,12.4,14.399999999999999,0.2,76.6,0,0,0,0.8,0,12.8,0,0.2,28.599999999999998,0,
01:32,16.8,1,12.8,14.6,0,77.2,0,0,0,1,0,12.8,0,0,28.4,0,
01:33,16.8,1.2,12.8,14.799999999999999,0,77,0,0,0,1,0,12.6,0,0.2,28.999999999999996,0,
01:34,16.8,1.2,12.6,14.799999999999999,0,76.8,0,0,0,1,0,12.4,0,0,28.4,0,
01:35,16.6,1.2,12.4,14.6,0.2,77.2,0,0,0,1.2,0,12.6,0,0.2,28.199999999999996,0,
01:36,16.2,0.6,12.6,14.2,0,76.8,0,0,0,0.8,0,12.4,0,0.8,28.599999999999998,0,
01:37,16.2,0.6,12.8,14.000000000000002,0,76.2,0,0,0,0.8,0,12.2,0,0.8,28.799999999999997,0,
01:38,16.400000000000002,1.2,12.4,14.799999999999999,0.2,77.2,0,0,0,1.2,0,12.2,0,0,28.4,0,
01:39,16.400000000000002,1,12.6,14.2,0.2,76.6,0,0,0,1,0,12.2,0,0.6,28.599999999999998,0,
01:40,15.8,0,12.6,13.200000000000001,0,76,0,0,0,0.4,0,12.2,0,1.7999999999999998,28.999999999999996,0,
01:41,16,0.4,12.8,13.600000000000001,0,76.2,0,0,0,0.8,0,12.2,0,1.2,28.999999999999996,0,
01:42,16.2,0.6,12.6,14.000000000000002,0,76.6,0,0,0,0.8,0,12.4,0,1,28.799999999999997,0,
01:43,15.8,0,12.6,13.600000000000001,0,75.8,0,0,0,0.6,0,12.2,0,1.4000000000000001,28.999999999999996,0,
01:44,16.6,1,12.6,14.399999999999999,0.2,77.2,0,0,0,1,0,12.6,0,0.4,28.599999999999998,0,
01:45,16,0.2,12.6,13.4,0,76.2,0,0,0,0.6,0,12.4,0,1.2,28.799999999999997,0,
01:46,16.6,1,13,14.399999999999999,0,77,0,0,0,1,0,12.4,0,0.4,28.799999999999997,0,
01:47,16.6,1,12.6,14.000000000000002,0,77.2,0,0,0,1,0,12.6,0,0.2,28.199999999999996,0,
01:48,16,0.4,12.8,14.000000000000002,0.2,76.4,0,0,0,0.6,0,12.2,0,0.8,28.999999999999996,0,
01:49,16.6,1,12.8,14.6,0,77.4,0,0,0,1,0,12.6,0,0,28.4,0,
01:50,16.6,1,12.6,14.399999999999999,0.2,77.4,0,0,0,1,0,12.8,0,0,28.199999999999996,0,
01:51,16.400000000000002,1,13,14.6,0.2,77.2,0,0,0,1,0,12.2,0,0.4,28.999999999999996,0,
01:52,16.400000000000002,0.8,13,14.000000000000002,0.2,76.8,0,0,0,1,0,12.4,0,0.4,28.799999999999997,0,
01:53,16.8,1,12.6,14.399999999999999,0,77.8,0,0,0,1,0,12.8,0,0.2,28.4,0,
01:54,16,0.2,12.6,13.600000000000001,0,76.4,0,0,0,0.6,0,12.4,0,1,28.799999999999997,0,
01:55,16,0.4,12.6,13.8,0,76.4,0,0,0,0.6,0,12.4,0,1.2,29.2,0,
01:56,16.2,0.6,12.8,14.2,0,77,0,0,0,0.8,0,12,0,0.6,29.2,0,
01:57,16.6,0.6,13,14.2,0,76.8,0,0,0,0.8,0,12.6,0,0.2,28.999999999999996,0,
01:58,16.400000000000002,0.4,12.4,14.399999999999999,0,77,0,0,0,0.8,0,12.8,0,0.4,28.4,0,
01:59,16,0.2,12.4,13.8,0,76.8,0,0,0,0.6,0,12.6,0,0.8,28.799999999999997,0,
02:00,16.8,1,13,14.799999999999999,0,77.60000000000001,0,0,0,1,0,12.6,0,0,28.599999999999998,0,
02:01,16.6,1,12.6,14.6,0.4,77.4,0,0,0,1.2,0,12.4,0,0.2,28.4,0,
02:02,16.8,1.2,12.4,15,0.2,77.60000000000001,0,0,0,1.2,0,12.6,0,0.2,28.4,0,
02:03,16,0.2,12.4,13.600000000000001,0,76.6,0,0,0,0.6,0,12.6,0,1,28.199999999999996,0,
02:04,16,0,12.6,13.8,0,76.2,0,0,0,0.6,0,12.6,0,1,28.799999999999997,0,
02:05,16.8,1,12.6,14.399999999999999,0.2,77.60000000000001,0,0,0,1,0,12.8,0,0.2,28.199999999999996,0,
02:06,16.400000000000002,0.6,13.200000000000001,14.000000000000002,0.2,75.8,0,0,0,0.8,0,12.2,0,1,29.2,0,
02:07,16.2,0.6,12.8,13.8,0.2,76.2,0,0,0,0.8,0,12.4,0,1,28.599999999999998,0,
02:08,16.2,0.4,12.4,13.8,0,76.8,0,0,0,0.6,0,12.6,0,1,28.799999999999997,0,
02:09,16.6,1,12.6,14.6,0,77.4,0,0,0,1,0,12.6,0,0.2,28.4,0,
02:10,16.6,0.8,12.8,14.399999999999999,0,77,0,0,0,1,0,12.6,0,0.4,28.799999999999997,0,
02:11,16,0,12.6,13.600000000000001,0,76,0,0,0,0.4,0,12.6,0,1.4000000000000001,28.799999999999997,0,
02:12,16,0,12.8,14.000000000000002,0,75.6,0,0,0,0.6,0,12.2,0,1.2,28.999999999999996,0,
02:13,16,0,12.6,13.4,0,76.2,0,0,0,0.6,0,12.4,0,1.2,28.999999999999996,0,
02:14,16.6,1,12.4,14.399999999999999,0.2,77.2,0,0,0,1,0,12.6,0,0.2,28.000000000000004,0,
02:15,16,0.4,12.4,13.8,0,77,0,0,0,0.6,0,12.6,0,1,28.799999999999997,0,
02:16,16.6,1.2,12.8,14.799999999999999,0.4,76.8,0,0,0,1.2,0,12,0,0,28.599999999999998,0,
02:17,16.8,1.2,12.8,15.2,0,77,0,0,0,1,0,12.2,0,0,28.4,0,
02:18,17,1.2,12.8,15.2,0,77.2,0,0,0,1,0,12.6,0,0,28.4,0,
02:19,16.8,0.8,13,14.6,0.2,76.8,0,0,0,1,0,12.4,0,0,28.000000000000004,0,
02:20,16.400000000000002,0.4,12.8,14.6,0,76.4,0,0,0,0.6,0,12.4,0,0.4,28.999999999999996,0,
02:21,16.2,0.6,13.200000000000001,14.000000000000002,0.2,75.4,0,0,0,0.8,0,12,0,1,28.999999999999996,0,
02:22,16.400000000000002,0.6,13,14.2,0,77.4,0,0,0,0.8,0,12.4,0,0.4,28.999999999999996,0,
02:23,16.8,1.2,12.6,15,0,77.4,0,0,0,1,0,12.6,0,0,28.599999999999998,0,
02:24,16.6,1,13,14.6,0.2,77,0,0,0,1,0,12.2,0,0.2,28.599999999999998,0,
02:25,16.8,1.2,12.4,14.799999999999999,0,77.4,0,0,0,1,0,12.6,0,0,28.199999999999996,0,
02:26,16.6,1.2,12.8,15,0,78,0,0,0,0.8,0,12.2,0,0.2,28.799999999999997,0,
02:27,17.2,1,13,14.6,0,77.2,0,0,0,1,0,12.8,0,0.8,28.799999999999997,0,
02:28,17,1,12.8,15.4,0,77.8,0,0,0,1,0,12.8,0,0,28.799999999999997,0,
02:29,17,1.2,12,14.799999999999999,0,77.60000000000001,0,0,0,1,0,13,0,0,27.800000000000004,0,
02:30,16.8,1,13,14.399999999999999,0,77.4,0,0,0,1,0,12.8,0,0,28.799999999999997,0,
02:31,16.8,1,12.6,15,0.2,77.4,0,0,0,1,0,12.6,0.2,0,28.799999999999997,0,
02:32,17.2,0.8,12.8,15,0,77.4,0,0,0,1,0,13,0,0,28.199999999999996,0,
02:33,16.400000000000002,0.4,12.6,14.6,0,76.8,0,0,0,0.8,0,12.8,0,0.2,28.999999999999996,0,
02:34,16.400000000000002,0.2,12.8,14.399999999999999,0,76.4,0,0,0,0.6,0,12.6,0,0.4,28.999999999999996,0,
02:35,16.6,0.8,12.6,15.2,0,77,0,0,0,0.8,0,12.6,0.4,0.2,28.599999999999998,0,
02:36,16.400000000000002,0.2,12.4,14.399999999999999,0,76.8,0,0,0,0.6,0,12.8,0,0,28.000000000000004,0,
02:37,16.6,0.4,12.6,14.000000000000002,0,77,0,0,0,0.6,0,12.8,0,0.2,28.599999999999998,0,
02:38,16.8,0.6,12.8,14.6,0,77.2,0,0,0,0.8,0,12.8,0,0.2,28.4,0,
02:39,16.6,1.2,13,14.6,0.4,76.8,0,0,0,1,0,12,0,0.4,28.799999999999997,0,
02:40,17,1.2,12.6,15.4,0.2,77,0,0,0,1.2,0,12.8,0,0,28.4,0,
02:41,16.6,0.6,12.4,14.6,0,76.2,0,0,0,0.8,0,12.8,0,0.4,28.199999999999996,0,
02:42,16.6,0.4,12.6,14.6,0,77.2,0,0,0,0.8,0,12.6,0,0.2,28.199999999999996,0,
02:43,16.6,1.2,12.8,14.6,0.2,77.2,0,0,0,1.2,0,12.2,0,0.2,28.4,0,
02:44,16.6,1,13,14.799999999999999,0,77,0,0,0,1,0,12.2,0,0.4,28.4,0,
02:45,16,0,12.8,14.2,0,75.4,0,0,0,0.6,0,12.2,0,0.6,28.799999999999997,0,
02:46,16.2,0,12.8,14.399999999999999,0,75.8,0,0,0,0.6,0,12.2,0,0.8,28.799999999999997,0,
02:47,16.6,0.4,12.8,14.399999999999999,0.2,76.2,0,0,0,0.8,0,12.6,0,0.2,28.4,0,
02:48,16.6,1,12.4,14.399999999999999,0,77.8,0,0,0,1,0,12.8,0,0.4,28.199999999999996,0,
02:49,16.8,1,12.4,14.6,0.2,77.4,0,0,0,1,0,12.8,0,0.4,28.199999999999996,0,
02:50,16.6,1,12.8,14.799999999999999,0,77.4,0,0,0,1,0,12.4,0,0.2,28.599999999999998,0,
02:51,16.400000000000002,0.4,12.8,15.2,0,76.8,0,0,0,0.6,0,12.4,0.2,0.2,28.799999999999997,0,
02:52,16.400000000000002,0.4,12.8,14.799999999999999,0,76.8,0,0,0,0.8,0,12.4,0,0.4,28.799999999999997,0,
02:53,16.6,0.8,12.8,15,0,77.4,0,0,0,0.8,0,12.4,0,0,28.599999999999998,0,
02:54,16.8,1,12.8,15,0,77.4,0,0,0,1,0,12.6,0,0.2,28.599999999999998,0,
02:55,16.400000000000002,0.4,12.6,14.399999999999999,0,76.8,0,0,0,0.6,0,12.6,0,0.4,28.799999999999997,0,
02:56,16.400000000000002,0.6,13,14.6,0,76.6,0,0,0,0.8,0,12.2,0,0.2,28.799999999999997,0,
02:57,16.8,0.6,12.8,15,0,77.2,0,0,0,0.8,0,12.6,0,0,28.599999999999998,0,
02:58,16.6,0.4,12.8,14.799999999999999,0,77,0,0,0,0.6,0,12.6,0,0.2,28.999999999999996,0,
02:59,17,1.2,12.8,14.799999999999999,0,77.2,0,0,0,1,0,12.8,0,0,28.599999999999998,0,
03:00,17,1.4000000000000001,12.8,14.799999999999999,0,77.8,0,0,0,1,0,12.6,0,0,28.4,0,
03:01,17,1.2,13,15,0,77.8,0,0,0,1,0,12.4,0,0,28.799999999999997,0,
03:02,16.8,1.4000000000000001,13.200000000000001,15.2,0.2,77,0,0,0,1.2,0,12.2,0,0,29.2,0,
03:03,16.400000000000002,0.2,12.8,14.399999999999999,0,77,0,0,0,0.6,0,12.8,0,0.2,29.4,0,
03:04,17,1,12.8,14.799999999999999,0,77.8,0,0,0,0.8,0,12.6,0,0,28.599999999999998,0,
03:05,17,1.2,13.200000000000001,14.799999999999999,0,77.4,0,0,0,1,0,12.4,0,0,28.999999999999996,0,
03:06,17,1,13,14.799999999999999,0,77.8,0,0,0,1,0,12.8,0,0,28.599999999999998,0,
03:07,17.2,1.2,12.8,14.799999999999999,0,78.2,0,0,0,1,0,12.8,0,0,28.799999999999997,0,
03:08,16.8,1,13,15,0,77.60000000000001,0,0,0,1,0,12.4,0,0,28.599999999999998,0,
03:09,17,1,12.6,15,0,77.60000000000001,0,0,0,1,0,13,0,0,28.599999999999998,0,
03:10,16.400000000000002,0.4,13,14.000000000000002,0,76.6,0,0,0,0.6,0,12.6,0,0.6,29.4,0,
03:11,17,1,12.6,15,0,78,0,0,0,1,0,12.8,0,0.2,28.799999999999997,0,
03:12,17.2,1.2,13.200000000000001,15,0,77.60000000000001,0,0,0,1,0,12.8,0,0,28.999999999999996,0,
03:13,16.400000000000002,0.2,12.6,14.399999999999999,0,76.8,0,0,0,0.6,0,12.8,0,0.4,28.999999999999996,0,
03:14,16.2,0.2,12.6,14.399999999999999,0,76.6,0,0,0,0.6,0,12.4,0,0.4,29.2,0,
03:15,16.8,1,13,14.799999999999999,0,77.2,0,0,0,1,0,12.6,0,0,28.799999999999997,0,
03:16,16.6,0.8,12.8,14.799999999999999,0,77.2,0,0,0,0.8,0,12.6,0,0,28.999999999999996,0,
03:17,16.8,0.8,12.6,14.6,0,77.4,0,0,0,0.8,0,12.8,0,0,28.799999999999997,0,
03:18,16.6,1.2,12.6,14.6,0,78.2,0,0,0,1,0,12.6,0.2,0,28.599999999999998,0,
03:19,17.2,1,12.4,14.799999999999999,0,78,0,0,0,1,0,13.200000000000001,0,0,28.199999999999996,0,
03:20,16.8,1,13,15,0,77.60000000000001,0,0,0,1,0,12.6,0.4,0,28.999999999999996,0,
03:21,17,1,13.200000000000001,15,0,77.4,0,0,0,1,0,12.4,0,0,28.999999999999996,0,
03:22,17,1,12.8,15,0,78,0,0,0,1,0,12.8,0,0,28.599999999999998,0,
03:23,16.6,0.4,13,14.799999999999999,0,77.2,0,0,0,0.6,0,12.4,0,0.2,29.4,0,
03:24,16.8,1.2,12.8,15,0,77.60000000000001,0,0,0,1,0,12.4,0,0,28.799999999999997,0,
03:25,16.8,1.2,12.8,15.2,0,78,0,0,0,1,0,12.4,0,0,28.799999999999997,0,
03:26,16.6,0.8,13,14.799999999999999,0,77.2,0,0,0,0.8,0,12.2,0,0.2,29.2,0,
03:27,16.400000000000002,0,12.8,14.799999999999999,0,77,0,0,0,0.6,0,12.8,0,0,29.4,0,
03:28,16.8,1,13,15,0,77.4,0,0,0,1,0,12.4,0,0,29.2,0,
03:29,16.8,1,13,15,0,77.4,0,0,0,1,0,12.6,0,0,28.599999999999998,0,
03:30,17,1.2,12.6,15,0,77.8,0,0,0,1,0,12.6,0,0,28.4,0,
03:31,17,1,13,15,0,77.4,0,0,0,1,0,12.6,0,0,28.4,0,
03:32,17,1,13,14.6,0,77.60000000000001,0,0,0,0.8,0,12.4,0,0,28.799999999999997,0,
03:33,16.2,0.2,13.200000000000001,14.6,0,76.4,0,0,0,0.6,0,12,0,0.2,29.2,0,
03:34,16.6,1,13,15,0.2,77.4,0,0,0,1,0,12,0,0,28.4,0,
03:35,16.8,1,13,15,0,77,0,0,0,1,0,12.2,0,0.2,28.599999999999998,0,
03:36,17,1.2,13,15.2,0,77.2,0,0,0,1,0,12.4,0,0,28.799999999999997,0,
03:37,16.6,0.4,13,14.799999999999999,0,76.8,0,0,0,0.8,0,12.4,0,0,28.999999999999996,0,
03:38,16.6,0.8,13,14.799999999999999,0,76.6,0,0,0,1,0,12.4,0,0,28.599999999999998,0,
03:39,17,1,12.8,15.2,0.2,77,0,0,0,1,0,12.8,0,0,28.4,0,
03:40,17,1,13.200000000000001,15.2,0,77.2,0,0,0,1,0,12.6,0,0,29.2,0,
03:41,17.2,1.2,12.2,15,0,77.4,0,0,0,1,0,12.8,0,0,28.000000000000004,0,
03:42,16.8,1.2,12.6,15,0,77.4,0,0,0,1,0,12.4,0,0,28.4,0,
03:43,16.2,0.2,12.8,14.6,0,76.8,0,0,0,0.6,0,12.4,0,0.4,28.799999999999997,0,
03:44,16.8,1,12.8,15.4,0,76.4,0,0,0,1,0,12.2,0,0,28.4,0,
03:45,16.400000000000002,0,13.600000000000001,14.000000000000002,0,75,0,0,0,0.6,0,12.2,0,1,29.2,0,
03:46,16.8,1.4000000000000001,12.8,14.799999999999999,0.2,77.4,0,0,0,1,0,12.4,0,0,28.799999999999997,0,
03:47,17,0.8,12.8,15.4,0,77.8,0,0,0,0.8,0,12.8,0,0,28.4,0,
03:48,16.6,0.4,12.8,15,0,76.8,0,0,0,0.8,0,12.6,0,0.2,28.999999999999996,0,
03:49,17,0.8,12.8,15.2,0,76.8,0,0,0,0.8,0,12.8,0,0,28.599999999999998,0,
